,sido,sigungu,cityGubun,marketType,userType,ageGroup,gender,dtYearMonth,userCount,useCount,useCost
334,제주도,제주시,읍면,교통,내국인관광객,40대,여,201702,1747,2015,89748507
335,제주도,제주시,읍면,교통,내국인관광객,40대,남,201702,3552,4367,276580818
336,제주도,제주시,읍면,교통,내국인관광객,30대,여,201702,1927,2210,89264892
337,제주도,제주시,읍면,교통,내국인관광객,30대,남,201702,3268,3787,189066526
338,제주도,제주시,읍면,교통,내국인관광객,20대,여,201702,2280,2549,61869161
339,제주도,제주시,읍면,교통,내국인관광객,20대,남,201702,2037,2211,72034588
340,제주도,제주시,읍면,교통,내국인관광객,60대이상,여,201703,571,700,38656431
341,제주도,제주시,읍면,교통,내국인관광객,60대이상,남,201703,1534,1965,127077077
342,제주도,제주시,읍면,교통,내국인관광객,50대,여,201703,1544,1835,88346207
343,제주도,제주시,읍면,교통,내국인관광객,50대,남,201703,3212,3977,243419711
344,제주도,제주시,읍면,교통,내국인관광객,40대,여,201703,1669,1977,86607506
345,제주도,제주시,읍면,교통,내국인관광객,40대,남,201703,3472,4308,267723870
346,제주도,제주시,읍면,교통,내국인관광객,30대,여,201703,2858,3262,107417245
347,제주도,제주시,읍면,교통,내국인관광객,30대,남,201703,4444,5143,226590108
348,제주도,제주시,읍면,교통,내국인관광객,20대,여,201703,2764,3033,67107155
349,제주도,제주시,읍면,교통,내국인관광객,20대,남,201703,2154,2331,71584275
350,제주도,제주시,읍면,교통,내국인관광객,60대이상,여,201704,661,836,45234332
351,제주도,제주시,읍면,교통,내국인관광객,60대이상,남,201704,1646,1992,114686609
352,제주도,제주시,읍면,교통,내국인관광객,50대,여,201704,1744,2087,99859150
353,제주도,제주시,읍면,교통,내국인관광객,50대,남,201704,3243,3883,218196731
354,제주도,제주시,읍면,교통,내국인관광객,40대,여,201704,1988,2311,95305252
355,제주도,제주시,읍면,교통,내국인관광객,40대,남,201704,3902,4694,261324324
356,제주도,제주시,읍면,교통,내국인관광객,30대,여,201704,3338,3821,119565346
357,제주도,제주시,읍면,교통,내국인관광객,30대,남,201704,5117,5822,229994726
358,제주도,제주시,읍면,교통,내국인관광객,20대,여,201704,2760,3048,65269846
359,제주도,제주시,읍면,교통,내국인관광객,20대,남,201704,2106,2320,68995391
360,제주도,제주시,읍면,교통,내국인관광객,60대이상,여,201705,639,762,34519445
361,제주도,제주시,읍면,교통,내국인관광객,60대이상,남,201705,1635,1963,106976329
362,제주도,제주시,읍면,교통,내국인관광객,50대,여,201705,1790,2077,86745989
363,제주도,제주시,읍면,교통,내국인관광객,50대,남,201705,3647,4270,233112478
364,제주도,제주시,읍면,교통,내국인관광객,40대,여,201705,2380,2736,108191493
365,제주도,제주시,읍면,교통,내국인관광객,40대,남,201705,4665,5501,277509282
366,제주도,제주시,읍면,교통,내국인관광객,30대,여,201705,3793,4263,126688702
367,제주도,제주시,읍면,교통,내국인관광객,30대,남,201705,5816,6565,248153005
368,제주도,제주시,읍면,교통,내국인관광객,20대,여,201705,3049,3369,69309577
369,제주도,제주시,읍면,교통,내국인관광객,20대,남,201705,2465,2680,77738513
370,제주도,제주시,읍면,교통,내국인관광객,60대이상,여,201706,562,672,31680153
371,제주도,제주시,읍면,교통,내국인관광객,60대이상,남,201706,1396,1703,89892438
372,제주도,제주시,읍면,교통,내국인관광객,50대,여,201706,1578,1861,84514138
373,제주도,제주시,읍면,교통,내국인관광객,50대,남,201706,3227,3784,203891243
374,제주도,제주시,읍면,교통,내국인관광객,40대,여,201706,2046,2356,90359759
375,제주도,제주시,읍면,교통,내국인관광객,40대,남,201706,4057,4862,248077573
376,제주도,제주시,읍면,교통,내국인관광객,30대,여,201706,3365,3802,118411243
377,제주도,제주시,읍면,교통,내국인관광객,30대,남,201706,5205,5878,219872232
378,제주도,제주시,읍면,교통,내국인관광객,20대,여,201706,3486,3863,77350577
379,제주도,제주시,읍면,교통,내국인관광객,20대,남,201706,2741,3005,80199068
380,제주도,제주시,읍면,교통,내국인관광객,60대이상,여,201707,523,639,30879286
381,제주도,제주시,읍면,교통,내국인관광객,60대이상,남,201707,1266,1552,85271999
382,제주도,제주시,읍면,교통,내국인관광객,50대,여,201707,1623,1924,78890395
383,제주도,제주시,읍면,교통,내국인관광객,50대,남,201707,3327,3964,194678757
384,제주도,제주시,읍면,교통,내국인관광객,40대,여,201707,2322,2653,103476158
385,제주도,제주시,읍면,교통,내국인관광객,40대,남,201707,4428,5332,252309447
386,제주도,제주시,읍면,교통,내국인관광객,30대,여,201707,3466,3978,123284483
387,제주도,제주시,읍면,교통,내국인관광객,30대,남,201707,5389,6143,228370690
388,제주도,제주시,읍면,교통,내국인관광객,20대,여,201707,4312,4870,101905171
389,제주도,제주시,읍면,교통,내국인관광객,20대,남,201707,3661,4015,106104930
390,제주도,제주시,읍면,교통,내국인관광객,60대이상,여,201708,608,722,32216215
391,제주도,제주시,읍면,교통,내국인관광객,60대이상,남,201708,1446,1792,95870538
392,제주도,제주시,읍면,교통,내국인관광객,50대,여,201708,1875,2214,91365850
393,제주도,제주시,읍면,교통,내국인관광객,50대,남,201708,3769,4503,233649459
394,제주도,제주시,읍면,교통,내국인관광객,40대,여,201708,2717,3227,121460293
395,제주도,제주시,읍면,교통,내국인관광객,40대,남,201708,5360,6332,292033580
396,제주도,제주시,읍면,교통,내국인관광객,30대,여,201708,4070,4684,155952103
397,제주도,제주시,읍면,교통,내국인관광객,30대,남,201708,6207,7087,258641972
398,제주도,제주시,읍면,교통,내국인관광객,20대,여,201708,4749,5332,121797773
399,제주도,제주시,읍면,교통,내국인관광객,20대,남,201708,4085,4558,127816455
400,제주도,제주시,읍면,교통,내국인관광객,60대이상,여,201709,595,710,36528205
401,제주도,제주시,읍면,교통,내국인관광객,60대이상,남,201709,1389,1710,95113375
402,제주도,제주시,읍면,교통,내국인관광객,50대,여,201709,1550,1890,84599970
403,제주도,제주시,읍면,교통,내국인관광객,50대,남,201709,3005,3703,203155855
404,제주도,제주시,읍면,교통,내국인관광객,40대,여,201709,1900,2283,93228118
405,제주도,제주시,읍면,교통,내국인관광객,40대,남,201709,3806,4502,221920250
406,제주도,제주시,읍면,교통,내국인관광객,30대,여,201709,3689,4242,135053546
407,제주도,제주시,읍면,교통,내국인관광객,30대,남,201709,5792,6605,238388380
408,제주도,제주시,읍면,교통,내국인관광객,20대,여,201709,3501,3918,87723784
409,제주도,제주시,읍면,교통,내국인관광객,20대,남,201709,2926,3237,93100909
410,제주도,제주시,읍면,교통,내국인관광객,60대이상,여,201710,615,736,34255351
411,제주도,제주시,읍면,교통,내국인관광객,60대이상,남,201710,1570,1796,95808230
412,제주도,제주시,읍면,교통,내국인관광객,50대,여,201710,1795,2118,93628826
413,제주도,제주시,읍면,교통,내국인관광객,50대,남,201710,3309,3887,211608571
414,제주도,제주시,읍면,교통,내국인관광객,40대,여,201710,2290,2673,117763518
415,제주도,제주시,읍면,교통,내국인관광객,40대,남,201710,4275,5006,252370312
416,제주도,제주시,읍면,교통,내국인관광객,30대,여,201710,2903,3347,117273057
417,제주도,제주시,읍면,교통,내국인관광객,30대,남,201710,4648,5313,228110260
418,제주도,제주시,읍면,교통,내국인관광객,20대,여,201710,2142,2401,61696794
419,제주도,제주시,읍면,교통,내국인관광객,20대,남,201710,1930,2145,78151207
420,제주도,제주시,읍면,교통,내국인관광객,60대이상,여,201711,571,711,38201711
421,제주도,제주시,읍면,교통,내국인관광객,60대이상,남,201711,1422,1732,97450557
422,제주도,제주시,읍면,교통,내국인관광객,50대,여,201711,1495,1815,87609210
423,제주도,제주시,읍면,교통,내국인관광객,50대,남,201711,3007,3691,219583975
424,제주도,제주시,읍면,교통,내국인관광객,40대,여,201711,1795,2197,96196826
425,제주도,제주시,읍면,교통,내국인관광객,40대,남,201711,3327,4106,223617281
426,제주도,제주시,읍면,교통,내국인관광객,30대,여,201711,2295,2670,96656357
427,제주도,제주시,읍면,교통,내국인관광객,30대,남,201711,3712,4324,190147952
428,제주도,제주시,읍면,교통,내국인관광객,20대,여,201711,2043,2319,57037337
429,제주도,제주시,읍면,교통,내국인관광객,20대,남,201711,1869,2047,67145336
430,제주도,제주시,읍면,교통,내국인관광객,60대이상,여,201712,515,647,38491876
431,제주도,제주시,읍면,교통,내국인관광객,60대이상,남,201712,1434,1788,118827401
432,제주도,제주시,읍면,교통,내국인관광객,50대,여,201712,1326,1618,88973228
433,제주도,제주시,읍면,교통,내국인관광객,50대,남,201712,3067,3811,243767309
434,제주도,제주시,읍면,교통,내국인관광객,40대,여,201712,1639,1985,91056524
435,제주도,제주시,읍면,교통,내국인관광객,40대,남,201712,3292,4069,247640945
436,제주도,제주시,읍면,교통,내국인관광객,30대,여,201712,1998,2333,89101918
437,제주도,제주시,읍면,교통,내국인관광객,30대,남,201712,3590,4197,188997553
438,제주도,제주시,읍면,교통,내국인관광객,20대미만,여,201712,2,2,91600
439,제주도,제주시,읍면,교통,내국인관광객,20대미만,남,201712,6,8,332200
440,제주도,제주시,읍면,교통,내국인관광객,60대이상,여,201801,545,679,44367692
441,제주도,제주시,읍면,교통,내국인관광객,60대이상,남,201801,1366,1723,117841885
442,제주도,제주시,읍면,교통,내국인관광객,50대,여,201801,1443,1785,97506998
443,제주도,제주시,읍면,교통,내국인관광객,50대,남,201801,3186,4003,253367590
444,제주도,제주시,읍면,교통,내국인관광객,40대,여,201801,1794,2164,102480311
445,제주도,제주시,읍면,교통,내국인관광객,40대,남,201801,3671,4624,279416122
446,제주도,제주시,읍면,교통,내국인관광객,30대,여,201801,1848,2137,79818965
447,제주도,제주시,읍면,교통,내국인관광객,30대,남,201801,3187,3771,176643840
448,제주도,제주시,읍면,교통,내국인관광객,20대미만,여,201801,12,15,437000
449,제주도,제주시,읍면,교통,내국인관광객,20대미만,남,201801,10,10,321112
450,제주도,제주시,읍면,교통,내국인관광객,60대이상,여,201802,489,608,37291347
451,제주도,제주시,읍면,교통,내국인관광객,60대이상,남,201802,1168,1433,91796720
452,제주도,제주시,읍면,교통,내국인관광객,50대,여,201802,1272,1514,80278441
453,제주도,제주시,읍면,교통,내국인관광객,50대,남,201802,2726,3346,216972648
454,제주도,제주시,읍면,교통,내국인관광객,40대,여,201802,1447,1718,80017281
455,제주도,제주시,읍면,교통,내국인관광객,40대,남,201802,3195,3860,223363009
456,제주도,제주시,읍면,교통,내국인관광객,30대,여,201802,1473,1698,68098461
457,제주도,제주시,읍면,교통,내국인관광객,30대,남,201802,2830,3320,159208043
458,제주도,제주시,읍면,교통,내국인관광객,20대미만,여,201802,6,7,136100
459,제주도,제주시,읍면,교통,내국인관광객,20대미만,남,201802,10,10,301500
460,제주도,제주시,읍면,교통,내국인관광객,60대이상,여,201803,574,730,41426206
461,제주도,제주시,읍면,교통,내국인관광객,60대이상,남,201803,1443,1791,105166464
462,제주도,제주시,읍면,교통,내국인관광객,50대,여,201803,1604,1958,93421072
463,제주도,제주시,읍면,교통,내국인관광객,50대,남,201803,2908,3647,220399704
464,제주도,제주시,읍면,교통,내국인관광객,40대,여,201803,1547,1873,83101129
465,제주도,제주시,읍면,교통,내국인관광객,40대,남,201803,3026,3819,220991166
466,제주도,제주시,읍면,교통,내국인관광객,30대,여,201803,2379,2760,96383823
467,제주도,제주시,읍면,교통,내국인관광객,30대,남,201803,3666,4231,172786351
468,제주도,제주시,읍면,교통,내국인관광객,20대미만,여,201803,2,2,78100
469,제주도,제주시,읍면,교통,내국인관광객,20대미만,남,201803,12,12,452100
470,제주도,제주시,읍면,교통,내국인관광객,60대이상,여,201804,740,912,45806301
471,제주도,제주시,읍면,교통,내국인관광객,60대이상,남,201804,1647,2070,119310313
472,제주도,제주시,읍면,교통,내국인관광객,50대,여,201804,1804,2254,100211963
473,제주도,제주시,읍면,교통,내국인관광객,50대,남,201804,3102,3806,221267314
